Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
487,30.0,0.0,0.0,239.0,7.0,34.0,14278.0,0.1,16.802000000000003,0.0,0.0,4104.69532084465,,,,,,,,,,,,,,,,,,,,,6.5228705659257855,4.904666034818959,16.61343265263114,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,30.0,0.0,0.0,268.0,8.0,29.0,14307.0,0.1,21.203000000000007,0.0,0.0,4107.695165872574,,,,,,,,,,,,,,,,,,,,,9.02503433643099,7.090993262484292,20.983219459943932,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,30.0,0.0,0.0,290.0,9.0,22.0,14329.0,0.1,11.802999999999997,0.0,0.0,4110.1255831718445,,,,,,,,,,,,,,,,,,,,,4.4762769474172766,4.032722652287193,11.727966111413535,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,30.0,0.0,0.0,308.0,10.0,18.0,14347.0,0.1,10.302999999999997,0.0,0.0,4112.303294658661,,,,,,,,,,,,,,,,,,,,,3.8610180482152945,3.753045175931388,10.253999419972653,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,30.0,0.0,0.0,328.0,11.0,20.0,14367.0,0.1,12.203999999999997,0.0,0.0,4114.785492658615,,,,,,,,,,,,,,,,,,,,,4.664074631573651,4.409304240496526,12.134976325042288,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,30.0,0.0,0.0,347.0,12.0,19.0,14386.0,0.1,13.701999999999998,0.0,0.0,4116.9803075790405,,,,,,,,,,,,,,,,,,,,,6.016067904217647,4.822209624240136,13.614910916742431,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,30.0,0.0,0.0,377.0,13.0,30.0,14416.0,0.1,23.703000000000007,0.0,0.0,4120.28538942337,,,,,,,,,,,,,,,,,,,,,10.479416064380759,7.952267229503982,23.435465012628825,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,30.0,0.0,0.0,400.0,14.0,23.0,14439.0,0.1,15.102999999999998,0.0,0.0,4122.905195713043,,,,,,,,,,,,,,,,,,,,,6.207327590163389,5.141256875058307,14.99019686896731,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,30.0,0.0,0.0,425.0,15.0,25.0,14464.0,0.1,16.702000000000005,0.0,0.0,4125.697517871857,,,,,,,,,,,,,,,,,,,,,7.056476366816472,5.496255532854333,16.558688909960605,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,31.0,0.0,0.0,0.0,0.0,27.0,14491.0,0.1,14.702999999999996,0.0,0.0,4204.190737962723,,,,,,,,,0.7026249,0.49781606,1.8718407,0.22370557,,,,,8.439895,3.9588096,27.459478,2.2765815,5.51389964909625,4.688303533982294,14.583276679556837,0.001,2.3754957,0.0,2.3754957,2.3754957,1.1789979022568034e-17,0.9999999974909414,5.636327669766298,-4.162010156689249,8.71893,7.107356,30.475285,-2.0353386,0.7979761,0.45312443,1.8580576,0.36019203,-0.071492225,0.045530237,0.037755214,-0.112731494,8.314388557574835,7.037171216677517,31.384345861039392,-0.08448716739207696,0.29423603,0.0,0.29423603,0.29423603,1.03481,1.1035954,25.407938,4.6753225e-06,0.974589,0.17213069,1.2,0.8
497,31.0,0.0,0.0,23.0,1.0,23.0,14514.0,0.1,13.702999999999998,0.0,0.0,4212.629891395569,,,,,,,,,,,,,,,,,,,,,5.468476679754631,4.617037160589018,13.604420272490351,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,31.0,0.0,0.0,92.0,2.0,69.0,14583.0,0.1,41.90200000000001,0.0,0.0,4219.62815618515,,,,,,,,,,,,,,,,,,,,,20.71010198774225,11.808834706422392,40.55407054987499,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,31.0,0.0,0.0,153.0,3.0,61.0,14644.0,0.1,45.303,0.0,0.0,4225.904208421707,,,,,,,,,,,,,,,,,,,,,21.23605718981186,13.996156515918837,44.095747911496574,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,31.0,0.0,0.0,203.0,4.0,50.0,14694.0,0.1,39.303,0.0,0.0,4231.33517742157,,,,,,,,,,,,,,,,,,,,,17.52615188646915,12.26916372848586,38.50366122446423,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,31.0,0.0,0.0,246.0,5.0,43.0,14737.0,0.1,33.403,0.0,0.0,4235.899250268936,,,,,,,,,,,,,,,,,,,,,14.062281141981462,11.049131952392186,32.864017081039805,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,31.0,0.0,0.0,284.0,6.0,38.0,14775.0,0.1,27.702000000000005,0.0,0.0,4240.085602760315,,,,,,,,,,,,,,,,,,,,,12.280946691847689,8.756403400910203,27.28987648881093,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,31.0,0.0,0.0,311.0,7.0,27.0,14802.0,0.1,17.103000000000005,0.0,0.0,4243.400408506393,,,,,,,,,,,,,,,,,,,,,7.133855570909263,5.488416969995966,16.94425747026852,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,31.0,0.0,0.0,336.0,8.0,25.0,14827.0,0.1,10.901999999999996,0.0,0.0,4246.059812784195,,,,,,,,,,,,,,,,,,,,,4.3565694688307035,3.2761122300086587,10.814704357289457,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,31.0,0.0,0.0,364.0,9.0,28.0,14855.0,0.1,17.902000000000005,0.0,0.0,4249.161209821701,,,,,,,,,,,,,,,,,,,,,7.3137210038898015,5.808827106353257,17.73266340603976,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,31.0,0.0,0.0,408.0,10.0,44.0,14899.0,0.1,28.303000000000008,0.0,0.0,4253.770828485489,,,,,,,,,,,,,,,,,,,,,13.507637392318156,9.008177730733841,27.76416451961271,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,31.0,0.0,0.0,451.0,11.0,43.0,14942.0,0.1,31.303000000000008,0.0,0.0,4258.464394569397,,,,,,,,,,,,,,,,,,,,,13.405626050471628,9.842808081883833,30.78810349872366,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,31.0,0.0,0.0,479.0,12.0,28.0,14970.0,0.1,20.202000000000005,0.0,0.0,4261.6236526966095,,,,,,,,,,,,,,,,,,,,,8.63895279370605,6.694999051040046,20.000089500688105,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,31.0,0.0,0.0,502.0,13.0,23.0,14993.0,0.1,13.202999999999998,0.0,0.0,4264.321076393127,,,,,,,,,,,,,,,,,,,,,5.651030889241439,4.224685909808676,13.09921161356296,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,31.0,0.0,0.0,518.0,14.0,16.0,15009.0,0.1,10.201999999999998,0.0,0.0,4266.301396369934,,,,,,,,,,,,,,,,,,,,,4.2493101541961735,3.7015472117932577,10.154309502227816,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,31.0,0.0,0.0,546.0,15.0,28.0,15037.0,0.1,16.803000000000004,0.0,0.0,4269.47793006897,,,,,,,,,,,,,,,,,,,,,6.8454064404053545,5.304455336062513,16.644601177422317,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,32.0,0.0,0.0,0.0,0.0,51.0,15088.0,0.1,34.900000000000006,0.0,0.0,4371.286472558975,,,,,,,,,1.1456647,0.57286584,2.4853947,0.52839375,,,,,13.568864,6.3983026,36.27653,4.310883,16.121635240448825,9.496043592437601,34.146054565814175,0.5,2.355403,0.0,2.355403,2.355403,-2.3803776742381916e-17,0.9999999979189945,7.133566008239936,-2.323958085719276,10.845319,8.419518,33.15477,-1.055992,1.2565632,0.5302147,2.4916754,0.6787935,-0.08723347,0.04311841,0.017453713,-0.12684569,12.572217286383108,9.759500752743696,37.490269508271986,-0.01782472498298887,0.2732353,0.0,0.2732353,0.2732353,0.963036,0.79328245,11.83345,6.5965887e-06,0.95029736,0.16882175,1.2,0.8
513,32.0,0.0,0.0,30.0,1.0,30.0,15118.0,0.1,18.203000000000007,0.0,0.0,4380.392390489578,,,,,,,,,,,,,,,,,,,,,7.388460610334438,5.782749859043142,18.017362890107293,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,32.0,0.0,0.0,50.0,2.0,20.0,15138.0,0.1,11.301999999999998,0.0,0.0,4382.613771438599,,,,,,,,,,,,,,,,,,,,,4.312947933515892,3.9222276336663295,11.238206215554575,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,32.0,0.0,0.0,77.0,3.0,27.0,15165.0,0.1,15.602999999999996,0.0,0.0,4385.692932605743,,,,,,,,,,,,,,,,,,,,,5.887149302477048,5.130741880210881,15.474981456765192,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,32.0,0.0,0.0,104.0,4.0,27.0,15192.0,0.1,16.102,0.0,0.0,4388.783812999725,,,,,,,,,,,,,,,,,,,,,6.416945594906059,5.155838304273459,15.96064780389753,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,32.0,0.0,0.0,126.0,5.0,22.0,15214.0,0.1,12.302999999999997,0.0,0.0,4391.280004024506,,,,,,,,,,,,,,,,,,,,,4.836390170657834,4.07209312652502,12.22102925372372,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,32.0,0.0,0.0,194.0,6.0,68.0,15282.0,0.1,41.30799999999999,0.0,0.0,4398.206008434296,,,,,,,,,,,,,,,,,,,,,20.091338188792385,11.513885413024079,40.02179256650255,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,32.0,0.0,0.0,257.0,7.0,63.0,15345.0,0.1,44.902,0.0,0.0,4404.570817947388,,,,,,,,,,,,,,,,,,,,,21.69070125020341,13.99485391359122,43.62268757369701,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,32.0,0.0,0.0,309.0,8.0,52.0,15397.0,0.1,42.702999999999996,0.0,0.0,4411.856261730194,,,,,,,,,,,,,,,,,,,,,19.14022754369897,13.252113818703771,41.79124887422724,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,32.0,0.0,0.0,353.0,9.0,44.0,15441.0,0.1,35.202,0.0,0.0,4416.82888007164,,,,,,,,,,,,,,,,,,,,,15.82930343543842,10.90862006881747,34.5746253248651,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,32.0,0.0,0.0,388.0,10.0,35.0,15476.0,0.1,27.703000000000007,0.0,0.0,4420.7454953193665,,,,,,,,,,,,,,,,,,,,,12.153821594912356,9.134138378627316,27.332253418762186,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,32.0,0.0,0.0,416.0,11.0,28.0,15504.0,0.1,18.103000000000005,0.0,0.0,4423.822074890137,,,,,,,,,,,,,,,,,,,,,7.660115181244498,5.793831356271321,17.924347545668947,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,32.0,0.0,0.0,442.0,12.0,26.0,15530.0,0.1,13.902999999999997,0.0,0.0,4426.675664424896,,,,,,,,,,,,,,,,,,,,,5.3773490676582245,4.618785337819775,13.790756646777801,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,32.0,0.0,0.0,463.0,13.0,21.0,15551.0,0.1,15.701999999999998,0.0,0.0,4429.232122421265,,,,,,,,,,,,,,,,,,,,,6.9744329954792965,5.440583022447976,15.586694709819865,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,32.0,0.0,0.0,507.0,14.0,44.0,15595.0,0.1,27.103000000000005,0.0,0.0,4434.09987950325,,,,,,,,,,,,,,,,,,,,,13.058198771771456,8.271022825668291,26.581575824114463,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,32.0,0.0,0.0,545.0,15.0,38.0,15633.0,0.1,28.40300000000001,0.0,0.0,4438.309631824493,,,,,,,,,,,,,,,,,,,,,11.715878144784332,9.529261503101255,28.013796209120237,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,33.0,0.0,0.0,0.0,0.0,27.0,15660.0,0.1,13.702999999999996,0.0,0.0,4532.664661645889,,,,,,,,,0.9042724,0.43408433,1.9367954,0.44740263,,,,,13.147829,6.150092,33.224358,5.030319,4.651185545675363,4.668992383137112,13.604613612878913,0.001,2.3367229,0.0,2.3367229,2.3367229,1.2422075800001751e-17,0.9999999977663037,8.675383296823016,-2.545411951778179,12.268201,9.709503,39.23136,-1.2632978,1.0062124,0.3922287,1.9161456,0.57373697,-0.078462355,0.044811722,0.044171248,-0.119391106,12.741717558461419,10.667896132804373,41.085694875150885,0.0009999999999994458,0.23893678,0.0,0.23893678,0.23893678,1.00338,0.9574867,17.851376,6.025539e-08,0.9520737,0.16470943,1.2,0.8
529,33.0,0.0,0.0,27.0,1.0,27.0,15687.0,0.1,19.302000000000007,0.0,0.0,4541.53714799881,,,,,,,,,,,,,,,,,,,,,8.632480040418105,6.476082295145694,19.1071181681268,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,33.0,0.0,0.0,45.0,2.0,18.0,15705.0,0.1,9.802999999999997,0.0,0.0,4543.621887922287,,,,,,,,,,,,,,,,,,,,,3.5844869429305226,3.5486417100584218,9.75798544793768,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,33.0,0.0,0.0,72.0,3.0,27.0,15732.0,0.1,18.702000000000005,0.0,0.0,4546.761573314667,,,,,,,,,,,,,,,,,,,,,8.161887586776677,6.137525615461075,18.518647812133487,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,33.0,0.0,0.0,95.0,4.0,23.0,15755.0,0.1,14.201999999999998,0.0,0.0,4549.309135198593,,,,,,,,,,,,,,,,,,,,,5.928256641833909,4.676030849174931,14.093823650715601,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,33.0,0.0,0.0,127.0,5.0,32.0,15787.0,0.1,18.202000000000005,0.0,0.0,4552.7839250564575,,,,,,,,,,,,,,,,,,,,,8.07973300168998,5.4343133062262945,17.979389343243067,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,33.0,0.0,0.0,150.0,6.0,23.0,15810.0,0.1,16.703000000000007,0.0,0.0,4555.332342624664,,,,,,,,,,,,,,,,,,,,,7.132190372797336,5.822170068469268,16.572087223786017,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,33.0,0.0,0.0,175.0,7.0,25.0,15835.0,0.1,17.602000000000004,0.0,0.0,4558.0714321136475,,,,,,,,,,,,,,,,,,,,,7.7024777739162085,5.726903220832544,17.44430922980247,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,33.0,0.0,0.0,194.0,8.0,19.0,15854.0,0.1,12.202999999999998,0.0,0.0,4560.301591873169,,,,,,,,,,,,,,,,,,,,,4.9085095524369775,4.388690386966952,12.133994172855237,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,33.0,0.0,0.0,215.0,9.0,21.0,15875.0,0.1,12.102999999999998,0.0,0.0,4562.738870859146,,,,,,,,,,,,,,,,,,,,,5.0148658445702345,4.025125310974077,12.021719234012817,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,33.0,0.0,0.0,238.0,10.0,23.0,15898.0,0.1,15.301999999999998,0.0,0.0,4565.317050218582,,,,,,,,,,,,,,,,,,,,,6.443386300981041,5.18903903660065,15.184155241405007,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,33.0,0.0,0.0,297.0,11.0,59.0,15957.0,0.1,50.803,0.0,0.0,4571.646136760712,,,,,,,,,,,,,,,,,,,,,23.1372432832229,15.960738478257168,49.536926963289474,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,33.0,0.0,0.0,349.0,12.0,52.0,16009.0,0.1,32.50200000000001,0.0,0.0,4577.198493480682,,,,,,,,,,,,,,,,,,,,,13.799540835014438,9.323294257487989,31.84808820490085,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,33.0,0.0,0.0,395.0,13.0,46.0,16055.0,0.1,28.402,0.0,0.0,4582.018901109695,,,,,,,,,,,,,,,,,,,,,13.443782187516382,7.892680794648223,27.839236653444484,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,33.0,0.0,0.0,432.0,14.0,37.0,16092.0,0.1,26.90300000000001,0.0,0.0,4586.040637969971,,,,,,,,,,,,,,,,,,,,,11.007672794843431,8.976556330971919,26.548787132067805,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,33.0,0.0,0.0,458.0,15.0,26.0,16118.0,0.1,15.701999999999998,0.0,0.0,4588.86745262146,,,,,,,,,,,,,,,,,,,,,6.750741835469666,4.9766832185075796,15.557580315328135,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,34.0,0.0,0.0,0.0,0.0,24.0,16142.0,0.1,12.902999999999997,0.0,0.0,4672.878343343735,,,,,,,,,1.0079409,0.5607387,2.398376,0.5101306,,,,,13.316818,5.7970986,30.576286,5.348891,4.802094417462659,4.370174650636255,12.813363647913077,0.001,2.3036592,0.0,2.3036592,2.3036592,-7.370775267220956e-18,0.999999998028994,7.135961230198876,-3.7133915992126854,11.776496,10.511776,41.157658,-1.4169967,1.1032418,0.51673174,2.3905573,0.6444454,-0.07208581,0.044783622,0.031155135,-0.111872286,11.19174480677505,10.433409827436115,46.63163471788705,-0.0032015222843110452,0.31017342,0.0,0.31017342,0.31017342,1.0112203,0.90139484,17.76406,4.998099e-09,0.9805147,0.17112662,1.2,0.8
545,34.0,0.0,0.0,21.0,1.0,21.0,16163.0,0.1,14.702999999999998,0.0,0.0,4681.321544408798,,,,,,,,,,,,,,,,,,,,,6.186322676856689,5.196320255568019,14.602277175860554,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,34.0,0.0,0.0,62.0,2.0,41.0,16204.0,0.1,24.502000000000002,0.0,0.0,4685.799586772919,,,,,,,,,,,,,,,,,,,,,12.255845818909739,7.677771265292958,24.047581436716694,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,34.0,0.0,0.0,98.0,3.0,36.0,16240.0,0.1,27.802000000000007,0.0,0.0,4689.656295537949,,,,,,,,,,,,,,,,,,,,,12.22550598488349,8.994555559640537,27.41668774334315,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,34.0,0.0,0.0,125.0,4.0,27.0,16267.0,0.1,20.203000000000007,0.0,0.0,4692.632664442062,,,,,,,,,,,,,,,,,,,,,8.65486675622096,6.91429633983103,20.009317222710234,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,34.0,0.0,0.0,148.0,5.0,23.0,16290.0,0.1,11.802999999999997,0.0,0.0,4695.339438676834,,,,,,,,,,,,,,,,,,,,,4.2941648089867295,3.9700181627517375,11.72767783739025,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,34.0,0.0,0.0,164.0,6.0,16.0,16306.0,0.1,9.202999999999998,0.0,0.0,4697.345223903656,,,,,,,,,,,,,,,,,,,,,3.5537929895373463,3.3907795505059375,9.164459065840017,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,34.0,0.0,0.0,191.0,7.0,27.0,16333.0,0.1,16.003,0.0,0.0,4700.324833154678,,,,,,,,,,,,,,,,,,,,,6.275767805415398,5.210923717825753,15.865268941868583,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,34.0,0.0,0.0,212.0,8.0,21.0,16354.0,0.1,15.201999999999998,0.0,0.0,4702.769176006317,,,,,,,,,,,,,,,,,,,,,6.5963244672802475,5.297140311669699,15.093649391320364,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,34.0,0.0,0.0,244.0,9.0,32.0,16386.0,0.1,12.805999999999994,0.0,0.0,4706.276638031006,,,,,,,,,,,,,,,,,,,,,4.452771015866576,3.7340548099176427,12.688876391398678,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,34.0,0.0,0.0,267.0,10.0,23.0,16409.0,0.1,16.202000000000005,0.0,0.0,4708.970688819885,,,,,,,,,,,,,,,,,,,,,6.9229694516771625,5.526169797689746,16.074905438583155,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,34.0,0.0,0.0,291.0,11.0,24.0,16433.0,0.1,16.202000000000005,0.0,0.0,4711.6354348659515,,,,,,,,,,,,,,,,,,,,,6.950666225347348,5.387566631535474,16.06730254838589,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,34.0,0.0,0.0,317.0,12.0,26.0,16459.0,0.1,17.302000000000007,0.0,0.0,4714.633549690247,,,,,,,,,,,,,,,,,,,,,7.2381010081065815,5.674322935434757,17.14808840250584,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,34.0,0.0,0.0,340.0,13.0,23.0,16482.0,0.1,12.902999999999997,0.0,0.0,4717.262799978256,,,,,,,,,,,,,,,,,,,,,5.04464853537094,4.274126219581335,12.812585441984996,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,34.0,0.0,0.0,382.0,14.0,42.0,16524.0,0.1,26.60400000000001,0.0,0.0,4721.718808174133,,,,,,,,,,,,,,,,,,,,,11.541560682839654,8.564285059543769,26.171571422594504,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,34.0,0.0,0.0,424.0,15.0,42.0,16566.0,0.1,27.703000000000007,0.0,0.0,4726.088840007782,,,,,,,,,,,,,,,,,,,,,11.470674953007922,8.565965990374604,27.27575588799376,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,34.0,0.0,0.0,474.0,16.0,50.0,16616.0,0.1,42.303,0.0,0.0,4731.355035305023,,,,,,,,,,,,,,,,,,,,,18.920141058958222,13.529579359515498,41.43983116956003,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,35.0,0.0,0.0,45.0,1.0,45.0,16661.0,0.1,36.902,0.0,0.0,4818.630872488022,,,,,,,,,,,,,,,,,,,,,16.21351685302947,11.976052081274299,36.24484518714277,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,35.0,0.0,0.0,80.0,2.0,35.0,16696.0,0.1,26.402000000000008,0.0,0.0,4822.412383079529,,,,,,,,,,,,,,,,,,,,,11.454781027932961,8.719247353466015,26.05316293673289,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,35.0,0.0,0.0,112.0,3.0,32.0,16728.0,0.1,22.902000000000008,0.0,0.0,4825.966100692749,,,,,,,,,,,,,,,,,,,,,9.807063450719774,7.594144846765713,22.633418172503806,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,35.0,0.0,0.0,141.0,4.0,29.0,16757.0,0.1,15.502999999999997,0.0,0.0,4829.102369070053,,,,,,,,,,,,,,,,,,,,,5.774394651983414,5.140044250781873,15.366259708249276,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,35.0,0.0,0.0,169.0,5.0,28.0,16785.0,0.1,18.303000000000008,0.0,0.0,4832.380188465118,,,,,,,,,,,,,,,,,,,,,7.43623657881096,6.03605071982845,18.131029303370735,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,35.0,0.0,0.0,213.0,6.0,44.0,16829.0,0.1,27.203000000000007,0.0,0.0,4837.1739020347595,,,,,,,,,,,,,,,,,,,,,12.661480026228572,8.753840729170292,26.699266713005244,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,35.0,0.0,0.0,249.0,7.0,36.0,16865.0,0.1,22.703000000000014,0.0,0.0,4841.0345578193665,,,,,,,,,,,,,,,,,,,,,8.446347089075006,7.633865911235976,22.44379665430526,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,35.0,0.0,0.0,278.0,8.0,29.0,16894.0,0.1,22.203000000000007,0.0,0.0,4844.173223257065,,,,,,,,,,,,,,,,,,,,,9.606761079121807,7.524914410865148,21.968318597582034,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,35.0,0.0,0.0,303.0,9.0,25.0,16919.0,0.1,12.302999999999997,0.0,0.0,4847.002877235413,,,,,,,,,,,,,,,,,,,,,4.548517039762206,4.017761313716152,12.213702264833351,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,35.0,0.0,0.0,322.0,10.0,19.0,16938.0,0.1,10.802999999999997,0.0,0.0,4849.148933649063,,,,,,,,,,,,,,,,,,,,,4.013591800409298,3.891054078057448,10.748227462489742,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,35.0,0.0,0.0,346.0,11.0,24.0,16962.0,0.1,14.803999999999997,0.0,0.0,4851.843731164932,,,,,,,,,,,,,,,,,,,,,5.546026445169519,5.24391796340529,14.700281227489683,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,35.0,0.0,0.0,369.0,12.0,23.0,16985.0,0.1,16.203000000000007,0.0,0.0,4854.458691120148,,,,,,,,,,,,,,,,,,,,,6.765566946141343,5.670997192648643,16.079534950605012,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
